UAI;LIBELLÉFORMATION;MEFSTAT11;NB_VOEUX_CONFIRMES;STATUT;CAPACITEPSUP
0756457L;BTS - Services - Communication - en apprentissage;32211032003;284;Apprentissage;30
0512221M;BTS - Services - Services informatiques aux organisations - en apprentissage;32211032612;15;Apprentissage;2
0922667Z;BTS - Services - Professions immobilières - en apprentissage;32211031312;172;Apprentissage;40
0572820F;BTS - Production - Management économique de la construction - en apprentissage;32211023013;42;Apprentissage;20
0572820F;BTS - Production - Finitions, aménagement des bâtiments: conception et réalisation - en apprentissage;32211023306;58;Apprentissage;20
0142120D;Certificat de Spécialisation - Production et réparation de produits électroniques - en apprentissage;23K00025503;14;Apprentissage;8
0731595M;BTS - Services - Négociation et digitalisation de la Relation Client - en apprentissage;32211031212;86;Apprentissage;30
0731595M;BTS - Services - Management Commercial Opérationnel - en apprentissage;32211031213;46;Apprentissage;30
0313165X;BTS - Services - Management Commercial Opérationnel - en apprentissage;32211031213;200;Apprentissage;24
0062390R;BTS - Services - Management Commercial Opérationnel - en apprentissage;32211031213;89;Apprentissage;24
0220023F;BTS - Services - Services informatiques aux organisations;32211032612;664;Scolaire;35
0753815P;BTS - Services - Collaborateur juriste notarial - en apprentissage;32211034502;230;Apprentissage;20
0850086G;BTS - Production - Maintenance des systèmes - option A Systèmes de production - en apprentissage;32211025014;17;Apprentissage;12
0383053M;BTS - Services - Métiers de l'esthétique-cosmétique-parfumerie - en apprentissage;32211033608;92;Apprentissage;20
0660988R;BTS - Services - Tourisme - en apprentissage;32211033426;85;Apprentissage;25
0631033F;BTS - Services - Conseil et commercialisation de solutions techniques - en apprentissage;32211031216;36;Apprentissage;5
0022130E;BTS - Agricole - Aménagements paysagers - en apprentissage;32212021401;73;Apprentissage;26
0690670D;BTS - Services - Professions immobilières;32211031312;194;Scolaire;50
0690670D;BTS - Services - Services informatiques aux organisations;32211032612;153;Scolaire;20
9711051R;BTS - Services - Comptabilité et gestion - en apprentissage;32211031408;82;Apprentissage;25
0421736J;BTS - Services - Management en hôtellerie restauration - en apprentissage;32211033422;75;Apprentissage;15
0880013L;FCIL - Saveurs et équilibre;44210099901;8;Scolaire;15
0421807L;BTS - Agricole - Gestion et maitrise de l'eau - en apprentissage;32212034302;38;Apprentissage;30
0400007R;BTS - Services - Management Commercial Opérationnel - en apprentissage;32211031213;249;Apprentissage;18
0332935L;BTS - Services - Service et prestation des secteurs sanitaire et social - en apprentissage;32211033002;114;Apprentissage;30
0271905Z;BTS - Services - Négociation et digitalisation de la Relation Client - en apprentissage;32211031212;129;Apprentissage;50
0271905Z;BTS - Services - Management Commercial Opérationnel - en apprentissage;32211031213;104;Apprentissage;50
0682099M;BTS - Services - Management Commercial Opérationnel - en apprentissage;32211031213;48;Apprentissage;44
0350807M;Certificat de Spécialisation - Sommellerie - en apprentissage;23K00033403;12;Apprentissage;14
0831821D;BTS - Services - Négociation et digitalisation de la Relation Client - en apprentissage;32211031212;35;Apprentissage;15
0342092P;BTS - Services - Comptabilité et gestion - en apprentissage;32211031408;108;Apprentissage;200
0333489N;BTS - Services - Diététique - en apprentissage;32211033103;261;Apprentissage;200
0750690T;BTS - Services - Diététique;32211033103;1250;Scolaire;70
0750690T;BTS - Services - Economie sociale familiale;32211033206;831;Scolaire;35
0750690T;BTS - Services - Service et prestation des secteurs sanitaire et social;32211033002;963;Scolaire;35
0030051P;BTS - Production - Assistance technique d'ingénieur - en apprentissage;32211025001;24;Apprentissage;2
0692360R;BTS - Services - Professions immobilières - en apprentissage;32211031312;122;Apprentissage;15
0301757X;BTS - Services - Négociation et digitalisation de la Relation Client - en apprentissage;32211031212;42;Apprentissage;5
0301757X;BTS - Services - Comptabilité et gestion - en apprentissage;32211031408;17;Apprentissage;5
0442721U;BTS - Services - Management Commercial Opérationnel - en apprentissage;32211031213;147;Apprentissage;25
0442721U;BTS - Services - Gestion de la PME - en apprentissage;32211031409;90;Apprentissage;20
0442721U;BTS - Services - Négociation et digitalisation de la Relation Client - en apprentissage;32211031212;205;Apprentissage;26
0442721U;BTS - Services - Communication - en apprentissage;32211032003;144;Apprentissage;5
0330029C;BTS - Services - Commerce International - en apprentissage;32211031215;997;Apprentissage;15
0352813T;BTS - Services - Gestion de la PME - en apprentissage;32211031409;81;Apprentissage;10
9711122T;BTS - Services - Management Commercial Opérationnel - en apprentissage;32211031213;156;Apprentissage;10
9711122T;BTS - Services - Négociation et digitalisation de la Relation Client - en apprentissage;32211031212;103;Apprentissage;20
0711782B;BTS - Agricole - Viticulture-Oenologie - en apprentissage;32212021112;80;Apprentissage;13
0310017A;BTS - Production - Management économique de la construction;32211023013;199;Scolaire;24
0332832Z;BTS - Production - Electrotechnique;32211025520;262;Scolaire;24
0840015K;BTS - Production - Conception des processus de réalisation de produits (1ère année commune);32211022316;90;Scolaire;15
0410001D;BTS - Production - Fluide, énergie, domotique - option C domotique et bâtiment communicants;32211022711;64;Scolaire;14
0410001D;BTS - Production - Fluide, énergie, domotique - option C domotique et bâtiment communicants - en apprentissage;32211022711;32;Apprentissage;1
0921230M;BTS - Services - Opticien-Lunetier - en apprentissage;32211033107;606;Apprentissage;16
0332744D;BTS - Services - Banque  - en apprentissage;32211031313;352;Apprentissage;15
9760229V;BTS - Services - Management opérationnel de la sécurité;32211034401;654;Scolaire;15
0332497K;BTS - Services - Négociation et digitalisation de la Relation Client - en apprentissage;32211031212;200;Apprentissage;25
0310047H;BTS - Services - Services informatiques aux organisations - en apprentissage;32211032612;341;Apprentissage;16
0331495W;BTS - Services - Management Commercial Opérationnel - en apprentissage;32211031213;196;Apprentissage;20
0711566S;BTS - Production - Conception et réalisation en chaudronnerie industrielle - en apprentissage;32211025415;34;Apprentissage;20
0711566S;BTS - Production - Electrotechnique - en apprentissage;32211025520;33;Apprentissage;20
0080972N;BTS - Agricole - productions animales - en apprentissage;32212021205;102;Apprentissage;15
0281057X;BTS - Services - Gestion de la PME - en apprentissage;32211031409;122;Apprentissage;20
0281057X;BTS - Services - Management Commercial Opérationnel - en apprentissage;32211031213;227;Apprentissage;40
0311375B;BTS - Services - Métiers de la coiffure - en apprentissage;32211033607;90;Apprentissage;13
0501614H;BTS - Services - Négociation et digitalisation de la Relation Client - en apprentissage;32211031212;138;Apprentissage;40
0383551D;BTS - Services - Gestion de la PME - en apprentissage;32211031409;67;Apprentissage;25
0870118F;BTS - Production - Bioanalyses et contrôles - en apprentissage;32211022207;90;Apprentissage;2
0922730T;BTS - Services - Gestion de la PME - en apprentissage;32211031409;40;Apprentissage;25
0061478Z;BTS - Production - Maintenance des systèmes - option B Systèmes énergétiques et fluidiques - en apprentissage;32211025015;186;Apprentissage;15
9711051R;BTS - Services - Support à l'action managériale - en apprentissage;32211032409;134;Apprentissage;25
0771204R;BTS - Services - Métiers de l'audio-visuel opt : gestion de la production - en apprentissage;32211032328;52;Apprentissage;15
0771204R;BTS - Services - Métiers de l'audio-visuel opt : métiers de l'image - en apprentissage;32211032329;116;Apprentissage;15
0771204R;BTS - Services - Métiers de l'audio-visuel opt : métiers du son - en apprentissage;32211032330;130;Apprentissage;15
0771204R;BTS - Services - Métiers de l'audio-visuel opt : montage et post-production - en apprentissage;32211032332;136;Apprentissage;20
0771204R;BTS - Services - Services informatiques aux organisations - en apprentissage;32211032612;84;Apprentissage;20
0693977Y;BTS - Services - Négociation et digitalisation de la Relation Client - en apprentissage;32211031212;318;Apprentissage;15
0281099T;BTS - Services - Professions immobilières - en apprentissage;32211031312;123;Apprentissage;24
0923025N;BTS - Services - Négociation et digitalisation de la Relation Client - en apprentissage;32211031212;208;Apprentissage;30
0923025N;BTS - Services - Management Commercial Opérationnel - en apprentissage;32211031213;284;Apprentissage;30
0694615S;BTS - Services - Management Commercial Opérationnel - en apprentissage;32211031213;114;Apprentissage;24
0670020H;BTS - Services - Comptabilité et gestion - en apprentissage;32211031408;200;Apprentissage;24
0597240Z;BTS - Services - Tourisme - en apprentissage;32211033426;26;Apprentissage;20
0620120U;BTS - Services - Support à l'action managériale - en apprentissage;32211032409;31;Apprentissage;6
0620120U;BTS - Services - Service et prestation des secteurs sanitaire et social - en apprentissage;32211033002;53;Apprentissage;5
0755273Z;BTS - Services - Négociation et digitalisation de la Relation Client - en apprentissage;32211031212;217;Apprentissage;15
0755273Z;BTS - Services - Gestion de la PME - en apprentissage;32211031409;186;Apprentissage;15
0755273Z;BTS - Services - Service et prestation des secteurs sanitaire et social - en apprentissage;32211033002;145;Apprentissage;15
0755273Z;BTS - Services - Communication - en apprentissage;32211032003;252;Apprentissage;12
C752887F;BTS - Services - Support à l'action managériale - en apprentissage;32211032409;75;Apprentissage;40
0730016W;BTS - Production - Maintenance des systèmes - option A Systèmes de production - en apprentissage;32211025014;136;Apprentissage;12
0772961A;BTS - Services - Gestion de la PME - en apprentissage;32211031409;130;Apprentissage;150
0851726P;BTS - Services - Gestion des transports et logistique associée - en apprentissage;32211031103;35;Apprentissage;12
0333637Z;Certificat de Spécialisation - Technicien(ne) en soudage - en apprentissage;23K00025401;76;Apprentissage;24
0050003B;BTS - Production - Maintenance des systèmes - option A Systèmes de production - en apprentissage;32211025014;2;Apprentissage;15
0752608C;Certificat de Spécialisation - Organisateur de réception - en apprentissage;23K00033401;75;Apprentissage;12
0450050K;Certificat de Spécialisation - Services numériques aux organisations;23K00032601;76;Scolaire;15
9711071M;BTS - Production - Fluide, énergie, domotique - option B froid et conditionnement d'air - en apprentissage;32211022710;34;Apprentissage;16
0851344Z;BTS - Production - Développement et Réalisation Bois - en apprentissage;32211023411;54;Apprentissage;7
9710746J;BTS - Services - Professions immobilières;32211031312;309;Scolaire;30
0332744D;BTS - Services - Management Commercial Opérationnel - en apprentissage;32211031213;633;Apprentissage;15
0400802E;BTS - Services - Management Commercial Opérationnel - en apprentissage;32211031213;43;Apprentissage;25
0596318X;BTS - Agricole - Analyse, conduite et stratégie de l'entreprise agricole - en apprentissage;32212021014;42;Apprentissage;18
0312765M;BTS - Services - Gestion des transports et logistique associée - en apprentissage;32211031103;101;Apprentissage;20
0690032K;BTS - Services - Support à l'action managériale;32211032409;952;Scolaire;34
0622196A;BTS - Services - Gestion de la PME - en apprentissage;32211031409;56;Apprentissage;15
0850086G;BTS - Services - Commerce International - en apprentissage;32211031215;43;Apprentissage;5
0850086G;BTS - Services - Métiers de l'esthétique-cosmétique-parfumerie - en apprentissage;32211033608;61;Apprentissage;12
0572820F;BTS - Production - Etude et réalisation d'agencement - en apprentissage;32211023305;165;Apprentissage;20
0660010C;BTS - Services - Comptabilité et gestion - en apprentissage;32211031408;179;Apprentissage;20
0312838S;BTS - Services - Négociation et digitalisation de la Relation Client - en apprentissage;32211031212;317;Apprentissage;28
0133810W;BTS - Services - Comptabilité et gestion - en apprentissage;32211031408;69;Apprentissage;10
0021907M;BTS - Services - Economie sociale familiale - en apprentissage;32211033206;30;Apprentissage;15
