Rentrée scolaire;UAI;Mef Bcp 11;Nombre d'élèves : Total
2020;0762920L;23830025510;26
2020;0762920L;32221025415;13
2020;0762964J;23220023326;5
2020;0762964J;23810022703;11
2020;0762964J;23820023407;10
2020;0762964J;23820031108;27
2020;0762964J;23830023203;11
2020;0762964J;32221023012;26
2020;0762976X;23820034304;14
2020;0762976X;32312033109;16
2020;0762976X;32322033109;18
2020;0763002A;23810033005;30
2020;0763002A;23820031106;31
2020;0763002A;23830024203;10
2020;0763002A;23830030001;31
2020;0763002A;23830033004;28
2020;0763002A;23830034304;22
2020;0763079J;23220023440;10
2020;0763237F;23210033412;17
2020;0763237F;23220022139;15
2020;0763237F;23810033404;47
2020;0763237F;23830022105;44
2020;0763237F;23910033410;8
2020;0763237F;32221033425;8
2020;0763500S;23810030003;12
2020;0763500S;23810031211;43
2020;0763500S;23820031106;17
2020;0763500S;23820031213;14
2020;0510068X;23830020102;13
2020;0510068X;32211031213;34
2020;0510068X;32211031309;24
2020;0510068X;32221031408;28
2020;0511145T;23810033005;34
2020;0511145T;23830033004;28
2020;0511145T;32211031408;23
2020;0511145T;32211032002;36
2020;0511145T;32221031409;21
2020;0511145T;32221033426;27
2020;0511146U;23210023002;4
2020;0511146U;23810025007;7
2020;0511146U;23810025218;27
2020;0511146U;23820025514;16
2020;0511146U;23830025514;16
2020;0511146U;23830032303;12
2020;0511146U;32211032332;13
2020;0511146U;32221032328;13
2020;0511146U;32221032331;14
2020;0511146U;32221032332;14
2020;0511147V;23810033005;31
2020;0511147V;23810034403;24
2020;0511147V;23820024202;5
2020;0511147V;23820034403;22
2020;0511147V;23830024202;8
2020;0511147V;32211031211;26
2020;0511147V;32221032409;14
2020;0511149X;23810033605;26
2020;0511153B;23830031210;8
2020;0511430C;23810031211;63
2020;0511430C;23910033501;12
2020;0511565Z;23810022703;27
2020;0511565Z;23830023203;4
2020;0511565Z;32211022709;12
2020;0511884W;23210025524;16
2020;0511884W;23820032303;15
2020;0511884W;23830025513;10
2020;0511884W;23910025002;4
2020;0511884W;32211020113;10
2020;0511901P;32211031212;35
2020;0511901P;32221031213;48
2020;0511951U;23810031211;66
2020;0511951U;32221031408;21
2020;0511951U;32A31031403;28
2020;0512163Z;23820025007;2
2020;0520008B;23220023118;21
2020;0520008B;23810025510;7
2020;0520008B;23820025106;11
2020;0520008B;23820025510;16
2020;0520008B;23830025007;6
2020;0520008B;23830025408;5
2020;0520021R;23210022139;11
2020;0520021R;23220022139;12
2020;0520021R;23820033403;11
2020;0520021R;32221031409;21
2020;0520027X;32211031408;16
2020;0520027X;32221031408;13
2020;0520028Y;32221034303;7
2020;0520029Z;23810025007;9
2020;0520029Z;23820034305;15
2020;0520685M;32211031408;22
2020;0520685M;32221031408;8
2020;0520692V;23810033005;8
2020;0520692V;23820025509;2
2020;0520692V;23820031213;16
2020;0520692V;23830025509;4
2020;0520795G;23810033005;29
2020;0520795G;23830033004;15
2020;0520844K;32211032612;31
2020;0520844K;32221032610;10
2020;0520923W;23810031211;14
2020;0520923W;23820031213;10
2020;0521032P;23810023404;10
2020;0521032P;23810023405;12
2020;0521032P;23830023404;7
2020;0521032P;32221023412;6
2020;0521032P;32221032327;13
2020;0521032P;32710013401;43
2020;0521032P;32810022001;9
2020;0020012C;23810030003;16
2020;0020012C;23810031211;65
2020;0020012C;23820031213;33
2020;0020012C;32211033001;17
2020;0020022N;23810033005;27
2020;0020022N;23820033004;15
2020;0020022N;23820033603;32
2020;0020022N;23910033605;13
2020;0020025S;23210031223;12
2020;0020025S;23211021405;6
2020;0020025S;23811021404;15
2020;0020025S;23831021405;7
2020;0020031Y;32211025010;15
2020;0020031Y;32211031409;23
2020;0020032Z;32211031211;25
2020;0020032Z;32221032610;8
2020;0020034B;23220020101;11
2020;0020034B;23810025106;27
2020;0020034B;23820025514;14
2020;0020034B;23830025007;11
2020;0020034B;32221020009;22
2020;0020048S;32221032332;15
2020;0020049T;32211031409;27
2020;0020050U;32211022316;8
2020;0020050U;32221032409;22
2020;0020051V;23110023432;12
2020;0020051V;23C10023412;21
2020;0020051V;32720013401;13
2020;0020052W;23210022141;12
2020;0020052W;23220022141;6
2020;0020052W;23220023217;9
2020;0020052W;23220023302;10
2020;0020052W;23220023327;9
2020;0020052W;23820023203;14
2020;0020052W;23830022106;18
2020;0020078Z;23820024203;15
2020;0020078Z;23820031214;16
2020;0020078Z;23830024203;14
2020;0020078Z;23830030001;34
2020;0020079A;23210031122;29
2020;0020079A;23810025218;26
2020;0020079A;23810030003;68
2020;0020079A;23810031211;51
2020;0020079A;23830025408;7
2020;0020088K;23210031224;27
2020;0020088K;23220031215;9
2020;0020088K;23810033101;21
2020;0020088K;23830031210;16
2020;0020089L;23210034307;15
2020;0020089L;23810025106;11
2020;0020089L;23830025106;10
2020;0020492Z;23210022142;15
2020;0020492Z;23810030003;16
2020;0020492Z;23810032303;35
2020;0020492Z;23820031106;9
2020;0020492Z;23830032303;27
2020;0020492Z;23830033403;3
2020;0020498F;23820033003;6
2020;0020498F;23820033004;14
2020;0020498F;23820033603;14
2020;0020498F;23830033003;2
2020;0021476U;23220025437;15
2020;0021476U;23810025007;13
2020;0021476U;23810025108;12
2020;0021476U;23830025214;30
2020;0021476U;23830025411;11
2020;0021476U;32211025415;13
2020;0021479X;23220033411;11
2020;0021479X;23830030001;9
2020;0021479X;23830031210;7
2020;0021479X;23830033004;28
2020;0021869W;32420033421;11
2020;0021873A;32211031409;26
2020;0021906L;23820025510;4
2020;0021906L;23820034403;81
2020;0021939X;23810025007;13
2020;0021939X;23820025007;12
2020;0021939X;23820025514;14
2020;0021939X;23830025007;15
2020;0021939X;23830025514;15
2020;0021939X;32221025515;11
2020;0021999M;23820033403;5
2020;0021999M;23830022106;7
2020;0022008X;23810025007;15
2020;0022008X;23810025509;19
2020;0022008X;23820025510;21
2020;0022008X;23820031212;16
2020;0022008X;23830025007;10
2020;0022008X;23830030001;17
2020;0022008X;23830031202;48
2020;0022042J;23210022142;23
2020;0022042J;23210024240;12
2020;0022042J;23220024240;6
2020;0022042J;23810033005;45
2020;0022044L;23810022703;13
2020;0022044L;23820022703;9
2020;0022044L;23820023203;8
2020;0022044L;23820023404;14
2020;0022044L;23820033403;21
2020;0022044L;23830023203;4
2020;0022108F;32221032326;20
2020;0022108F;32710013401;52
2020;0600001A;32211020008;23
2020;0600001A;32221032409;24
2020;0600002B;23810025510;36
2020;0600002B;23820025007;25
2020;0600002B;23820025106;8
2020;0600002B;23820025510;43
2020;0600002B;23830025106;10
2020;0600002B;32211025010;15
2020;0600003C;23210023218;10
2020;0600003C;23210025524;12
2020;0600003C;23810022703;11
2020;0600003C;23820022703;15
2020;0600003C;23820023005;15
2020;0600004D;23810033005;30
2020;0600004D;23820030001;68
2020;0600004D;23830033004;30
2020;0600009J;32211032612;27
2020;0600009J;32221031408;14
2020;0600009J;32221032611;13
2020;0600015R;32211020008;21
2020;0600015R;32211020114;26
2020;0600015R;32211032409;32
2020;0600015R;32221020008;16
2020;0600015R;32221020111;9
2020;0600015R;32221022003;11
2020;0600016S;23210025524;15
2020;0600016S;23810025516;29
2020;0600016S;23830022004;11
2020;0600016S;23830025510;25
2020;0600017T;23210024005;12
2020;0600017T;23810030003;35
2020;0600020W;32211025412;9
2020;0600020W;32211033109;31
2020;0600020W;32221022314;4
2020;0600020W;32221022317;4
2020;0600020W;32221025412;7
2020;0600021X;32211033204;22
2020;0600021X;32221020008;25
2020;0600040T;32221031408;8
2020;0600041U;23220033411;18
2020;0600041U;23820025510;29
2020;0600041U;23830034403;23
2020;0600048B;23220025218;19
2020;0600048B;23820025214;28
2020;0600048B;23820025216;10
2020;0600048B;23820025408;20
2020;0600049C;23210022715;14
2020;0600049C;23210023327;14
2020;0600049C;23220032227;15
2020;0600049C;23810032303;14
2020;0600049C;23820022703;11
2020;0600049C;23820022704;14
2020;0600049C;23820031213;34
2020;0600049C;23830023103;4
2020;0600049C;23830023203;3
2020;0600049C;23830025510;8
2020;0600049C;23830031202;28
2020;0600062S;23820025510;30
2020;0600063T;23220033204;15
2020;0600063T;23820033003;30
2020;0600063T;23830033004;15
2020;0600070A;23220023441;5
2020;0601162M;23810033005;34
2020;0601162M;23830030001;20
2020;0601162M;23830033003;17
2020;0601164P;23820030001;13
2020;0601164P;32221031409;16
2020;0601363F;23220031214;13
2020;0601363F;23830031210;18
2020;0601470X;23210031122;30
2020;0601470X;23820030001;18
2020;0601470X;23820031213;17
2020;0601470X;23820033004;30
2020;0601470X;23830025007;14
2020;0601700X;32211031409;27
2020;0601701Y;32221033001;16
2020;0601787S;23820022503;6
2020;0601787S;23820025510;29
2020;0601787S;23820033403;11
2020;0601787S;23830022105;16
2020;0601787S;23830030001;18
2020;0601822E;23810023405;12
2020;0601822E;23810031211;67
2020;0601822E;23820023407;9
2020;0601822E;23820025515;15
2020;0601822E;23820031214;18
2020;0601822E;23830025514;14
2020;0601822E;23830025515;13
2020;0601823F;32211032409;21
2020;0601824G;32211032002;34
2020;0601826J;32221031211;28
2020;0601831P;32211031212;26
2020;0601832R;32221031213;30
2020;0601863Z;23810033404;55
2020;0601863Z;23820033403;24
2020;0601863Z;23830022106;31
2020;0601863Z;23910022103;13
2020;0601865B;32221031409;16
2020;0601870G;23830033002;14
2020;0601897L;23210022142;23
2020;0601897L;23810033005;26
2020;0601946P;23830033002;10
2020;0800001S;32211033426;34
2020;0800007Y;23210022142;12
2020;0800007Y;23820025106;10
2020;0800007Y;23820025510;12
2020;0800007Y;23820031213;33
2020;0800007Y;23830025007;16
2020;0800007Y;23830025106;9
2020;0800007Y;32221020111;18
2020;0800011C;32211031211;30
2020;0800011C;32211033103;31
2020;0800013E;23210023324;13
2020;0800013E;23220022715;15
2020;0800013E;23220023217;10
2020;0800013E;23220023441;12
2020;0800013E;23810022703;13
2020;0800013E;23820025510;15
2020;0800013E;23830023203;6
2020;0800013E;23830025406;6
2020;0800013E;23C20023201;3
2020;0800046R;32221031103;16
2020;0800062H;23810033005;40
2020;0800062H;23810033006;16
2020;0800062H;23810034304;14
2020;0800062H;23820033004;30
2020;0800062H;23830034304;14
2020;0800063J;23210023327;15
2020;0800063J;23810031211;33
2020;0800065L;23220033411;11
2020;0800065L;23810025510;17
2020;0800065L;23820025510;19
2020;0800065L;23830033004;23
2020;0801194N;23110031117;8
2020;0801209E;32221033426;29
2020;0801252B;23820031213;17
2020;0801252B;23820031214;9
2020;0801252B;23830030001;10
2020;0801327H;32211024207;18
2020;0801327H;32211025516;23
2020;0801327H;32221024207;10
2020;0801327H;32710013401;41
2020;0801327H;32720013401;31
2020;0801336T;23820025007;27
2020;0801479Y;32221032409;31
2020;0801479Y;32221032610;14
2020;0801479Y;32221033001;23
2020;0801479Y;32A11031403;19
2020;0801514L;23810030003;25
2020;0801514L;23820031106;24
2020;0801514L;23830025219;9
2020;0801514L;23830031106;24
2020;0801628K;23210031224;30
2020;0801628K;23220031122;10
2020;0801628K;23820030001;29
2020;0801628K;23820031214;15
2020;0801628K;23830031108;9
2020;0801628K;23830034403;24
2020;0801704T;23210022142;12
2020;0801704T;23810031211;34
2020;0801704T;23830031202;31
2020;0801739F;23220033412;6
2020;0801739F;23810033404;20
2020;0801739F;23820025214;25
2020;0801739F;23820033004;15
2020;0801739F;23820033403;12
2020;0801742J;32221020112;18
2020;0801841S;32221032409;19
2020;0801853E;23810025411;14
2020;0801853E;23820025510;19
2020;0801853E;23830025510;19
2020;0801864S;23210025431;12
2020;0801864S;23210031224;15
2020;0801864S;23210033411;15
2020;0801864S;23810033005;30
2020;0801864S;23820025007;13
2020;0801864S;23830030001;15
2020;0801864S;23830033003;12
2020;0801864S;32221033001;14
2020;0801882L;23210022139;12
2020;0801882L;23830022106;19
2020;0801888T;32221033425;7
2020;0801946F;23820025510;15
2020;0801947G;23820031214;19
2020;0801947G;23830031202;36
2020;0801948H;23220022139;7
2020;0801948H;23810033404;26
2020;0801948H;23820022106;16
2020;0190008F;23210031224;7
2020;0190008F;23810031211;28
2020;0190008F;23830023404;4
2020;0190008F;23830031202;19
2020;0190010H;32211020009;14
2020;0190012K;23220022129;9
2020;0190012K;23810033005;32
2020;0190012K;23810034304;15
2020;0190012K;23820031106;12
2020;0190012K;23820031108;6
2020;0190012K;32221031103;16
2020;0190012K;32221031408;16
2020;0190018S;23820023102;25
2020;0190027B;23830025220;3
2020;0190032G;32211032409;15
2020;0190034J;23220025524;11
2020;0190034J;23810033404;19
2020;0190034J;23820025510;12
2020;0190034J;23820030001;17
2020;0190034J;23830030001;18
2020;0190038N;32211033204;20
2020;0190045W;23820025510;21
2020;0190045W;23830025515;12
2020;0190062P;23210033204;13
2020;0190062P;23820033003;14
2020;0190062P;23830033003;8
2020;0190083M;23810033005;13
2020;0190083M;23810033006;8
2020;0190083M;32221031409;30
2020;0190089U;23220023327;9
2020;0190674E;23820033004;19
2020;0190701J;23820025411;16
2020;0190783Y;23210022139;9
2020;0230008J;23810033605;29
2020;0230008J;23830033603;22
2020;0230018V;32211025416;8
2020;0230018V;32221023304;11
2020;0230018V;32221025416;10
2020;0230019W;23210023441;7
2020;0230019W;23220023217;8
2020;0230019W;23220023439;5
2020;0230019W;23910023304;4
2020;0230020X;23910033501;11
2020;0230027E;23210025223;11
2020;0230027E;23820025510;12
2020;0230027E;23830025510;4
2020;0230051F;23810030004;22
2020;0230051F;23820025106;11
2020;0870004G;23210023446;6
2020;0870004G;23820022704;6
2020;0870004G;32221022710;5
2020;0870013S;23210030001;3
2020;0870013S;23810033005;28
2020;0870019Y;23820033003;18
2020;0870019Y;32211032612;48
2020;0870019Y;32211033204;38
2020;0870019Y;32221033204;29
2020;0870019Y;32A11031403;38
2020;0870041X;23830030001;19
2020;0870051H;23810033404;20
2020;0870056N;23820025106;23
2020;0870058R;23210025218;10
2020;0870058R;23210025434;7
2020;0870058R;23210031118;23
2020;0870058R;23220025218;8
2020;0870058R;23810031107;24
2020;0870058R;23820031106;11
2020;0870058R;23830031106;10
2020;0870058R;23830031108;11
2020;0870081R;32221032610;8
2020;0870097H;23210033411;10
2020;0870097H;23820033003;11
2020;0870097H;32211033204;51
2020;0870119G;23810022004;12
2020;0870730W;23810031211;95
2020;0870748R;23210022422;15
2020;0870748R;23220022422;10
2020;0870748R;23220023441;4
2020;0870748R;23810023407;15
2020;0870748R;23830024202;11
2020;0870748R;23C20022408;16
2020;0870748R;32221024207;22
2020;0870919B;23810033101;5
2020;0871030X;23210022142;10
2020;0871030X;23810033404;46
2020;0871030X;23830022105;18
2020;0871030X;32211033422;25
2020;0871030X;32420033421;12
2020;0875023M;23820025514;25
2020;0875023M;23820025515;23
2020;0875023M;23830025515;25
2020;0875023M;32211032209;19
2020;0875023M;32221032210;16
2020;0060001U;32221031310;27
2020;0060001U;32221032409;19
2020;0060002V;23220031214;11
2020;0060002V;23220033616;23
2020;0060002V;23810025009;29
2020;0060002V;23820020102;7
2020;0060002V;23820025510;30
2020;0060002V;23820030001;28
2020;0060002V;23830020102;1
2020;0060002V;23830025515;20
2020;0060002V;23830030001;18
2020;0060002V;23830031206;14
2020;0060011E;32221032330;8
2020;0060011E;32221032331;8
2020;0060014H;32211025516;24
2020;0060014H;32211033109;26
2020;0060015J;23820030001;60
2020;0060015J;23820031212;28
2020;0060015J;23830030001;54
2020;0060015J;23830031210;26
2020;0060020P;32211031213;32
2020;0060022S;23210023441;8
2020;0060022S;23210025218;9
2020;0060022S;23810025218;39
2020;0060022S;23810025510;25
2020;0060022S;23820023408;10
2020;0060022S;23820025007;9
2020;0060022S;23830023304;3
2020;0060022S;23830023408;14
2020;0060022S;23830025007;9
2020;0060022S;23830025214;21
2020;0060022S;23830025216;17
2020;0060022S;23830025510;20
2020;0060022S;32221023305;13
2020;0060023T;23810033404;47
2020;0060023T;23820022106;22
2020;0060023T;23820033004;26
2020;0060023T;23820034304;9
2020;0060023T;23830030001;30
2020;0060023T;32221033424;1
2020;0060023T;32221033425;1
2020;0060027X;23810022404;13
2020;0060027X;23820022403;15
2020;0060027X;23830025510;27
2020;0060028Y;23220033412;10
2020;0060028Y;23830022106;21
2020;0060028Y;23830031206;15
2020;0060029Z;32211032002;35
2020;0060033D;23820030001;60
2020;0060033D;23830030001;54
2020;0060033D;32211031409;37
2020;0060033D;32211033001;24
2020;0060033D;32221034501;17
2020;0060034E;32221033425;27
2020;0060038J;23210023217;13
2020;0060038J;23220023217;9
2020;0060038J;23220023324;16
2020;0060038J;23810022704;15
2020;0060038J;23810025510;17
2020;0060038J;23830023004;14
2020;0060038J;23830023203;8
2020;0060038J;23830025509;13
2020;0060038J;23830025510;14
2020;0060040L;23110023432;9
2020;0060040L;23210024238;13
2020;0060040L;23210024318;9
2020;0060040L;23210025436;12
2020;0060040L;23220022361;18
2020;0060040L;23810025006;23
2020;0060040L;23830023003;12
2020;0060040L;23830024202;12
2020;0060040L;23830024302;12
2020;0060042N;23210033204;15
2020;0060042N;23220024240;9
2020;0060042N;23220031216;15
2020;0060042N;23810034403;23
2020;0060042N;23820031108;16
2020;0060042N;23820033002;14
2020;0060042N;23830033004;25
2020;0060042N;32221031212;18
2020;0060043P;23210033411;12
2020;0060043P;23220031215;9
2020;0060043P;23810033605;44
2020;0060043P;23820031212;14
2020;0060043P;51111033102;20
2020;0060075Z;32221022317;14
2020;0060075Z;32221025215;18
2020;0060082G;23810020002;10
2020;0060082G;23820020002;12
2020;0060082G;23820025106;12
2020;0060082G;23820025408;22
2020;0060082G;23830025106;12
2020;0060082G;23830025214;43
2020;0060082G;23830025514;29
2020;0060715V;23210033411;11
2020;0060735S;32211033204;29
2020;0060750H;23820030001;20
2020;0060774J;32211031409;33
2020;0060774J;32221031408;12
2020;0061394H;23810033005;51
2020;0061394H;23820031212;12
2020;0061394H;23820031213;35
2020;0061394H;23830031210;15
2020;0061462G;23110025524;12
2020;0061462G;23210023322;13
2020;0061462G;23210025434;12
2020;0061462G;23210025437;5
2020;0061462G;23810023405;8
2020;0061462G;23820023404;8
2020;0061478Z;23820022704;16
2020;0061478Z;23820023004;14
2020;0061478Z;23820023103;14
2020;0061478Z;23830023005;14
2020;0061478Z;32211023107;13
2020;0061478Z;32211023108;25
2020;0061478Z;32221023108;23
2020;0061478Z;32710013401;40
2020;0061478Z;32720013401;36
2020;0061561P;23220031122;12
2020;0061561P;23810020006;9
2020;0061561P;23810025509;14
2020;0061561P;23810025516;26
2020;0061561P;32211034401;23
2020;0061635V;23210022139;12
2020;0061635V;23210022141;11
2020;0061635V;23220031216;14
2020;0061635V;23220031223;10
2020;0061635V;23220033412;11
2020;0061635V;23810031211;66
2020;0061635V;23820022106;33
2020;0061635V;23820031212;12
2020;0061635V;23820031213;30
2020;0061635V;23820034304;8
2020;0061635V;23830034304;5
2020;0061691F;32211022208;24
2020;0061760F;32221022207;21
2020;0061763J;32221025001;12
2020;0061987C;23821021303;13
2020;0061987C;23830025510;10
2020;0062089N;32710013401;28
2020;0830007G;23820031213;28
2020;0830016S;23810025408;18
2020;0830016S;23820031212;14
2020;0830016S;23830025214;22
2020;0830016S;23830030001;41
2020;0830032J;32221020111;15
2020;0830042V;23820030001;30
