id;millesime;code_region_ij;code_region;voie;cfd;mefstat11;nb_annee_term;nb_en_emploi_12_mois;nb_en_emploi_18_mois;nb_en_emploi_24_mois;nb_en_emploi_6_mois;nb_poursuite_etudes;nb_sortant;taux_emploi_12_mois;taux_emploi_18_mois;taux_emploi_24_mois;taux_emploi_6_mois;taux_poursuite_etudes
2021_2022_07_scolaire_32221033103;2021_2022;07;01;scolaire;;32221033103;40;13;;;7;12;28;46;;;25;30
2021_2022_07_scolaire_32221031309;2021_2022;07;01;scolaire;;32221031309;11;5;;;3;2;9;;;;;
2021_2022_07_scolaire_23830023004;2021_2022;07;01;scolaire;;23830023004;20;2;;;1;13;7;;;;;65
2021_2022_07_scolaire_32221025215;2021_2022;07;01;scolaire;;32221025215;23;16;;;11;1;22;73;;;50;4
2021_2022_07_scolaire_23830033603;2021_2022;07;01;scolaire;;23830033603;70;19;;;8;31;39;49;;;21;44
2021_2022_07_scolaire_23220025223;2021_2022;07;01;scolaire;;23220025223;16;3;;;2;5;11;;;;;
2021_2022_07_scolaire_23830031206;2021_2022;07;01;scolaire;;23830031206;89;11;;;6;52;37;30;;;16;58
2021_2022_07_scolaire_23830031212;2021_2022;07;01;scolaire;;23830031212;78;12;;;15;38;40;30;;;38;49
2021_2022_07_scolaire_23830025408;2021_2022;07;01;scolaire;;23830025408;21;6;;;3;3;18;;;;;14
2021_2022_07_scolaire_23220024240;2021_2022;07;01;scolaire;;23220024240;49;2;;;1;35;14;;;;;71
2021_2022_07_scolaire_23830023003;2021_2022;07;01;scolaire;;23830023003;44;4;;;3;25;19;;;;;57
2021_2022_07_scolaire_32221020008;2021_2022;07;01;scolaire;;32221020008;98;35;;;31;33;65;54;;;48;34
2021_2022_07_scolaire_23220031224;2021_2022;07;01;scolaire;;23220031224;75;5;;;4;34;41;12;;;10;45
2021_2022_07_scolaire_23220033412;2021_2022;07;01;scolaire;;23220033412;57;6;;;6;34;23;26;;;26;60
2021_2022_07_scolaire_32221033204;2021_2022;07;01;scolaire;;32221033204;61;20;;;20;19;42;48;;;48;31
2021_2022_07_scolaire_32221032328;2021_2022;07;01;scolaire;;32221032328;7;0;;;0;3;4;;;;;
2021_2022_07_scolaire_23910033501;2021_2022;07;01;scolaire;;23910033501;46;11;;;10;11;35;31;;;29;24
2021_2022_07_scolaire_32221025216;2021_2022;07;01;scolaire;;32221025216;20;10;;;8;1;19;;;;;5
2021_2022_07_scolaire_32221033426;2021_2022;07;01;scolaire;;32221033426;60;19;;;17;26;34;56;;;50;43
2021_2022_07_scolaire_32221031408;2021_2022;07;01;scolaire;;32221031408;155;24;;;19;101;54;44;;;35;65
2021_2022_07_scolaire_23910024201;2021_2022;07;01;scolaire;;23910024201;17;2;;;1;5;12;;;;;
2021_2022_07_scolaire_23830025406;2021_2022;07;01;scolaire;;23830025406;28;1;;;1;7;21;5;;;5;25
2021_2022_07_scolaire_23830022104;2021_2022;07;01;scolaire;;23830022104;21;4;;;2;14;7;;;;;67
2021_2022_07_scolaire_23830030001;2021_2022;07;01;scolaire;;23830030001;391;33;;;26;267;124;27;;;21;68
2021_2022_07_scolaire_23830025509;2021_2022;07;01;scolaire;;23830025509;105;21;;;10;44;61;34;;;16;42
2021_2022_07_scolaire_23220025219;2021_2022;07;01;scolaire;;23220025219;15;1;;;0;7;8;;;;;
2021_2022_07_scolaire_32221025520;2021_2022;07;01;scolaire;;32221025520;27;11;;;10;8;19;;;;;30
2021_2022_07_scolaire_32221032613;2021_2022;07;01;scolaire;;32221032613;28;7;;;2;12;16;;;;;43
2021_2022_07_scolaire_32221031103;2021_2022;07;01;scolaire;;32221031103;34;21;;;18;4;30;70;;;60;12
2021_2022_07_scolaire_32221025515;2021_2022;07;01;scolaire;;32221025515;40;16;;;9;10;30;53;;;30;25
2021_2022_07_scolaire_23220022129;2021_2022;07;01;scolaire;;23220022129;21;0;;;0;10;11;;;;;48
2021_2022_07_scolaire_23830025009;2021_2022;07;01;scolaire;;23830025009;130;40;;;37;31;99;40;;;37;24
2021_2022_07_scolaire_23830033004;2021_2022;07;01;scolaire;;23830033004;109;16;;;10;65;44;36;;;23;60
2021_2022_07_scolaire_23830025513;2021_2022;07;01;scolaire;;23830025513;52;5;;;3;36;16;;;;;69
2021_2022_07_scolaire_23830023203;2021_2022;07;01;scolaire;;23830023203;46;2;;;4;26;20;10;;;20;57
2021_2022_07_scolaire_23220021308;2021_2022;07;01;scolaire;;23220021308;3;;;;;;;;;;;
2021_2022_07_scolaire_23830033602;2021_2022;07;01;scolaire;;23830033602;3;;;;;;;;;;;
2021_2022_07_apprentissage_32022710;2021_2022;07;01;apprentissage;32022710;;4;;;;;;;;;;;
2021_2022_07_apprentissage_32023012;2021_2022;07;01;apprentissage;32023012;;6;3;;;3;3;3;;;;;
2021_2022_07_apprentissage_32023107;2021_2022;07;01;apprentissage;32023107;;5;2;;;3;0;5;;;;;
2021_2022_07_apprentissage_32025215;2021_2022;07;01;apprentissage;32025215;;24;18;;;18;1;23;78;;;78;4
2021_2022_07_apprentissage_32025515;2021_2022;07;01;apprentissage;32025515;;16;11;;;13;1;15;;;;;
2021_2022_07_apprentissage_32025516;2021_2022;07;01;apprentissage;32025516;;2;;;;;;;;;;;
2021_2022_07_apprentissage_32025520;2021_2022;07;01;apprentissage;32025520;;30;12;;;13;4;26;46;;;50;13
2021_2022_07_apprentissage_32031103;2021_2022;07;01;apprentissage;32031103;;24;8;;;9;6;18;;;;;25
2021_2022_07_apprentissage_32031212;2021_2022;07;01;apprentissage;32031212;;77;24;;;23;21;56;43;;;41;27
2021_2022_07_apprentissage_32031213;2021_2022;07;01;apprentissage;32031213;;241;84;;;69;79;162;52;;;43;33
2021_2022_07_apprentissage_32031309;2021_2022;07;01;apprentissage;32031309;;6;2;;;2;2;4;;;;;
2021_2022_07_apprentissage_32031310;2021_2022;07;01;apprentissage;32031310;;29;10;;;11;16;13;;;;;55
2021_2022_07_apprentissage_32031408;2021_2022;07;01;apprentissage;32031408;;43;13;;;9;24;19;;;;;56
2021_2022_07_apprentissage_32031409;2021_2022;07;01;apprentissage;32031409;;86;34;;;30;24;62;55;;;48;28
2021_2022_07_apprentissage_32032002;2021_2022;07;01;apprentissage;32032002;;7;1;;;1;3;4;;;;;
2021_2022_07_apprentissage_32032331;2021_2022;07;01;apprentissage;32032331;;1;;;;;;;;;;;
2021_2022_07_apprentissage_32032332;2021_2022;07;01;apprentissage;32032332;;2;;;;;;;;;;;
2021_2022_07_apprentissage_32032409;2021_2022;07;01;apprentissage;32032409;;16;3;;;2;6;10;;;;;
2021_2022_07_apprentissage_32032613;2021_2022;07;01;apprentissage;32032613;;6;2;;;3;3;3;;;;;
2021_2022_07_apprentissage_32033001;2021_2022;07;01;apprentissage;32033001;;10;5;;;1;2;8;;;;;
2021_2022_07_apprentissage_32033103;2021_2022;07;01;apprentissage;32033103;;2;;;;;;;;;;;
2021_2022_07_apprentissage_32033107;2021_2022;07;01;apprentissage;32033107;;24;16;;;15;6;18;;;;;25
2021_2022_07_apprentissage_35033505;2021_2022;07;01;apprentissage;35033505;;17;5;;;8;4;13;;;;;
2021_2022_07_apprentissage_40022106;2021_2022;07;01;apprentissage;40022106;;1;;;;;;;;;;;
2021_2022_07_apprentissage_40025214;2021_2022;07;01;apprentissage;40025214;;1;;;;;;;;;;;
2021_2022_07_apprentissage_40025219;2021_2022;07;01;apprentissage;40025219;;1;;;;;;;;;;;
2021_2022_07_apprentissage_40025510;2021_2022;07;01;apprentissage;40025510;;1;;;;;;;;;;;
2021_2022_07_apprentissage_40031202;2021_2022;07;01;apprentissage;40031202;;2;;;;;;;;;;;
2021_2022_07_apprentissage_40031213;2021_2022;07;01;apprentissage;40031213;;10;1;;;1;5;5;;;;;
2021_2022_07_apprentissage_40321004;2021_2022;07;01;apprentissage;40321004;;3;;;;;;;;;;;
2021_2022_07_apprentissage_40333002;2021_2022;07;01;apprentissage;40333002;;13;0;;;1;11;2;;;;;
2021_2022_07_apprentissage_44633505;2021_2022;07;01;apprentissage;44633505;;6;1;;;3;1;5;;;;;
2021_2022_07_apprentissage_44633506;2021_2022;07;01;apprentissage;44633506;;31;12;;;10;12;19;;;;;39
2021_2022_07_apprentissage_44633511;2021_2022;07;01;apprentissage;44633511;;11;;;;;11;;;;;;
2021_2022_07_apprentissage_45022108;2021_2022;07;01;apprentissage;45022108;;2;;;;;;;;;;;
2021_2022_07_apprentissage_45022109;2021_2022;07;01;apprentissage;45022109;;6;1;;;2;0;6;;;;;
2021_2022_07_apprentissage_45023408;2021_2022;07;01;apprentissage;45023408;;3;;;;;;;;;;;
2021_2022_07_apprentissage_45023409;2021_2022;07;01;apprentissage;45023409;;6;4;;;4;0;6;;;;;
2021_2022_07_apprentissage_45025516;2021_2022;07;01;apprentissage;45025516;;3;;;;;;;;;;;
2021_2022_07_apprentissage_45033104;2021_2022;07;01;apprentissage;45033104;;69;34;;;36;25;44;77;;;82;36
2021_2022_07_apprentissage_45033608;2021_2022;07;01;apprentissage;45033608;;32;13;;;11;4;28;46;;;39;12
2021_2022_07_apprentissage_46033104;2021_2022;07;01;apprentissage;46033104;;5;0;;;0;4;1;;;;;
2021_2022_07_apprentissage_50022129;2021_2022;07;01;apprentissage;50022129;;7;4;;;2;0;7;;;;;
2021_2022_07_apprentissage_50022135;2021_2022;07;01;apprentissage;50022135;;7;4;;;3;2;5;;;;;
2021_2022_07_apprentissage_50022137;2021_2022;07;01;apprentissage;50022137;;61;16;;;11;25;36;44;;;31;41
2021_2022_07_apprentissage_50022139;2021_2022;07;01;apprentissage;50022139;;59;15;;;12;20;39;38;;;31;34
2021_2022_07_apprentissage_50022141;2021_2022;07;01;apprentissage;50022141;;76;21;;;22;30;46;46;;;48;39
2021_2022_07_apprentissage_50022142;2021_2022;07;01;apprentissage;50022142;;19;1;;;1;17;2;;;;;
2021_2022_07_apprentissage_50022714;2021_2022;07;01;apprentissage;50022714;;2;;;;;;;;;;;
2021_2022_07_apprentissage_50023002;2021_2022;07;01;apprentissage;50023002;;3;;;;;;;;;;;
2021_2022_07_apprentissage_50023324;2021_2022;07;01;apprentissage;50023324;;5;2;;;1;0;5;;;;;
2021_2022_07_apprentissage_50023327;2021_2022;07;01;apprentissage;50023327;;3;;;;;;;;;;;
2021_2022_07_apprentissage_50023439;2021_2022;07;01;apprentissage;50023439;;8;3;;;1;1;7;;;;;
2021_2022_07_apprentissage_50023441;2021_2022;07;01;apprentissage;50023441;;7;1;;;0;1;6;;;;;
2021_2022_07_apprentissage_50023446;2021_2022;07;01;apprentissage;50023446;;15;4;;;2;5;10;;;;;
2021_2022_07_apprentissage_50025218;2021_2022;07;01;apprentissage;50025218;;43;16;;;12;10;33;48;;;36;23
2021_2022_07_apprentissage_50025431;2021_2022;07;01;apprentissage;50025431;;2;;;;;;;;;;;
2021_2022_07_apprentissage_50025433;2021_2022;07;01;apprentissage;50025433;;20;6;;;7;5;15;;;;;25
2021_2022_07_apprentissage_50025434;2021_2022;07;01;apprentissage;50025434;;11;3;;;2;1;10;;;;;
2021_2022_07_apprentissage_50025524;2021_2022;07;01;apprentissage;50025524;;12;1;;;0;6;6;;;;;
2021_2022_07_apprentissage_50031214;2021_2022;07;01;apprentissage;50031214;;5;2;;;2;2;3;;;;;
2021_2022_07_apprentissage_50031224;2021_2022;07;01;apprentissage;50031224;;14;5;;;5;4;10;;;;;
2021_2022_07_apprentissage_50033204;2021_2022;07;01;apprentissage;50033204;;10;;;;;10;;;;;;
2021_2022_07_apprentissage_50033412;2021_2022;07;01;apprentissage;50033412;;7;3;;;0;1;6;;;;;
2021_2022_07_apprentissage_50033615;2021_2022;07;01;apprentissage;50033615;;11;5;;;3;3;8;;;;;
2021_2022_07_apprentissage_50033616;2021_2022;07;01;apprentissage;50033616;;41;6;;;3;24;17;;;;;59
2021_2022_07_apprentissage_50034307;2021_2022;07;01;apprentissage;50034307;;1;;;;;;;;;;;
2021_2022_07_apprentissage_50321010;2021_2022;07;01;apprentissage;50321010;;8;0;;;1;4;4;;;;;
2021_2022_07_apprentissage_50321405;2021_2022;07;01;apprentissage;50321405;;19;8;;;8;0;19;;;;;
2021_2022_07_apprentissage_50333003;2021_2022;07;01;apprentissage;50333003;;25;7;;;5;4;21;33;;;24;16
2021_2022_07_apprentissage_55322103;2021_2022;07;01;apprentissage;55322103;;2;;;;;;;;;;;
2021_2022_07_apprentissage_46T32403;2021_2022;07;01;apprentissage;46T32403;;9;2;;;2;1;8;;;;;
2021_2022_07_apprentissage_36T32603;2021_2022;07;01;apprentissage;36T32603;;11;4;;;5;2;9;;;;;
2021_2022_07_apprentissage_36X31304;2021_2022;07;01;apprentissage;36X31304;;10;8;;;6;1;9;;;;;
2021_2022_07_apprentissage_46T32402;2021_2022;07;01;apprentissage;46T32402;;18;5;;;5;2;16;;;;;
2021_2022_07_apprentissage_36T31201;2021_2022;07;01;apprentissage;36T31201;;128;49;;;41;19;109;45;;;38;15
2021_2022_07_apprentissage_56J33502;2021_2022;07;01;apprentissage;56J33502;;10;4;;;5;2;8;;;;;
2021_2022_07_apprentissage_36T31502;2021_2022;07;01;apprentissage;36T31502;;9;5;;;5;1;8;;;;;
2021_2022_07_apprentissage_36C3120V;2021_2022;07;01;apprentissage;36C3120V;;26;8;;;11;10;16;;;;;38
2021_2022_07_apprentissage_36X31209;2021_2022;07;01;apprentissage;36X31209;;23;8;;;6;11;12;;;;;48
2021_2022_07_apprentissage_36T31203;2021_2022;07;01;apprentissage;36T31203;;12;6;;;5;3;9;;;;;
2021_2022_07_apprentissage_46T31203;2021_2022;07;01;apprentissage;46T31203;;83;33;;;24;16;67;49;;;36;19
2021_2022_07_apprentissage_36X20001;2021_2022;07;01;apprentissage;36X20001;;11;6;;;5;4;7;;;;;
2021_2022_07_apprentissage_46T31101;2021_2022;07;01;apprentissage;46T31101;;28;13;;;9;7;21;62;;;43;25
2021_2022_07_apprentissage_46X32404;2021_2022;07;01;apprentissage;46X32404;;11;9;;;7;0;11;;;;;
2021_2022_07_apprentissage_46T31201;2021_2022;07;01;apprentissage;46T31201;;16;6;;;6;4;12;;;;;
2021_2022_07_apprentissage_01031201;2021_2022;07;01;apprentissage;01031201;;16;6;;;8;4;12;;;;;
2021_2022_07_apprentissage_36T33201;2021_2022;07;01;apprentissage;36T33201;;7;2;;;3;1;6;;;;;
2021_2022_07_apprentissage_56T31201;2021_2022;07;01;apprentissage;56T31201;;15;6;;;6;4;11;;;;;
2021_2022_07_apprentissage_56T32402;2021_2022;07;01;apprentissage;56T32402;;11;3;;;3;3;8;;;;;
2021_2022_07_apprentissage_36T32302;2021_2022;07;01;apprentissage;36T32302;;30;5;;;4;8;22;23;;;18;27
2021_2022_07_apprentissage_46T32401;2021_2022;07;01;apprentissage;46T32401;;12;3;;;2;0;12;;;;;
2021_2022_07_apprentissage_46T25501;2021_2022;07;01;apprentissage;46T25501;;8;3;;;2;2;6;;;;;
2021_2022_07_apprentissage_36X31208;2021_2022;07;01;apprentissage;36X31208;;26;9;;;9;13;13;;;;;50
2021_2022_07_apprentissage_56T33402;2021_2022;07;01;apprentissage;56T33402;;14;2;;;3;2;12;;;;;
2021_2022_07_apprentissage_36T31401;2021_2022;07;01;apprentissage;36T31401;;8;3;;;2;5;3;;;;;
2021_2022_07_apprentissage_36C3120G;2021_2022;07;01;apprentissage;36C3120G;;7;2;;;2;2;5;;;;;
2021_2022_07_apprentissage_46T22701;2021_2022;07;01;apprentissage;46T22701;;8;5;;;4;1;7;;;;;
2021_2022_07_apprentissage_36T31001;2021_2022;07;01;apprentissage;36T31001;;10;1;;;1;2;8;;;;;
2021_2022_07_apprentissage_36T32401;2021_2022;07;01;apprentissage;36T32401;;6;4;;;4;1;5;;;;;
2021_2022_07_apprentissage_36C3240B;2021_2022;07;01;apprentissage;36C3240B;;16;6;;;8;4;12;;;;;
2021_2022_07_apprentissage_36T20101;2021_2022;07;01;apprentissage;36T20101;;31;12;;;9;12;19;;;;;39
2021_2022_07_apprentissage_36T23201;2021_2022;07;01;apprentissage;36T23201;;6;1;;;1;3;3;;;;;
2021_2022_07_apprentissage_36T32402;2021_2022;07;01;apprentissage;36T32402;;15;7;;;9;2;13;;;;;
2021_2022_07_apprentissage_56T25501;2021_2022;07;01;apprentissage;56T25501;;15;10;;;8;0;15;;;;;
2021_2022_07_apprentissage_46T32201;2021_2022;07;01;apprentissage;46T32201;;2;;;;;;;;;;;
2021_2022_07_apprentissage_56T31104;2021_2022;07;01;apprentissage;56T31104;;3;;;;;;;;;;;
2021_2022_07_apprentissage_46T3120A;2021_2022;07;01;apprentissage;46T3120A;;2;;;;;;;;;;;
2021_2022_07_apprentissage_36T32201;2021_2022;07;01;apprentissage;36T32201;;4;;;;;;;;;;;
2021_2022_07_apprentissage_36T32604;2021_2022;07;01;apprentissage;36T32604;;4;;;;;;;;;;;
2021_2022_07_apprentissage_36M33601;2021_2022;07;01;apprentissage;36M33601;;1;;;;;;;;;;;
2021_2022_07_apprentissage_36T31501;2021_2022;07;01;apprentissage;36T31501;;3;;;;;;;;;;;
2021_2022_07_apprentissage_56T33001;2021_2022;07;01;apprentissage;56T33001;;4;;;;;;;;;;;
2022_2023_07_scolaire_23830025216;2022_2023;07;01;scolaire;;23830025216;13;4;;;3;4;9;;;;;
2022_2023_07_scolaire_23830025215;2022_2023;07;01;scolaire;;23830025215;20;8;;;5;9;11;;;;;45
2022_2023_07_scolaire_23220033615;2022_2023;07;01;scolaire;;23220033615;47;11;;;12;11;36;31;;;33;23
2022_2023_07_scolaire_23830025214;2022_2023;07;01;scolaire;;23830025214;115;29;;;25;54;61;48;;;41;47
2022_2023_07_scolaire_23830025220;2022_2023;07;01;scolaire;;23830025220;21;6;;;5;5;16;;;;;24
2022_2023_07_scolaire_32221031215;2022_2023;07;01;scolaire;;32221031215;23;5;;;2;15;8;;;;;65
2022_2023_07_scolaire_23830023404;2022_2023;07;01;scolaire;;23830023404;18;2;;;3;9;9;;;;;
2022_2023_07_scolaire_23830032303;2022_2023;07;01;scolaire;;23830032303;23;1;;;3;12;11;;;;;52
2022_2023_07_scolaire_32221033424;2022_2023;07;01;scolaire;;32221033424;20;8;;;7;7;13;;;;;35
2022_2023_07_scolaire_23830031213;2022_2023;07;01;scolaire;;23830031213;249;30;;;35;137;112;27;;;31;55
2022_2023_07_scolaire_32221033001;2022_2023;07;01;scolaire;;32221033001;72;32;;;28;18;54;59;;;52;25
2022_2023_07_scolaire_32221031213;2022_2023;07;01;scolaire;;32221031213;142;51;;;47;61;81;63;;;58;43
2022_2023_07_scolaire_23220033205;2022_2023;07;01;scolaire;;23220033205;76;16;;;16;37;39;41;;;41;49
2022_2023_07_scolaire_23830023005;2022_2023;07;01;scolaire;;23830023005;26;5;;;4;18;8;;;;;69
2022_2023_07_scolaire_23220025217;2022_2023;07;01;scolaire;;23220025217;56;4;;;1;34;22;18;;;5;61
2022_2023_07_scolaire_23830025303;2022_2023;07;01;scolaire;;23830025303;18;5;;;4;10;8;;;;;
2022_2023_07_scolaire_32221032409;2022_2023;07;01;scolaire;;32221032409;96;30;;;27;41;55;55;;;49;43
2022_2023_07_scolaire_32221032002;2022_2023;07;01;scolaire;;32221032002;48;18;;;20;15;33;55;;;61;31
2022_2023_07_scolaire_23220023447;2022_2023;07;01;scolaire;;23220023447;25;2;;;2;17;8;;;;;68
2022_2023_07_scolaire_23830022106;2022_2023;07;01;scolaire;;23830022106;67;18;;;15;42;25;72;;;60;63
2022_2023_07_scolaire_23830025514;2022_2023;07;01;scolaire;;23830025514;60;9;;;8;37;23;39;;;35;62
2022_2023_07_scolaire_32221022317;2022_2023;07;01;scolaire;;32221022317;24;8;;;10;9;15;;;;;38
2022_2023_07_scolaire_23830022105;2022_2023;07;01;scolaire;;23830022105;24;8;;;7;14;10;;;;;58
2022_2023_07_scolaire_23830023303;2022_2023;07;01;scolaire;;23830023303;44;11;;;15;9;35;31;;;43;20
2022_2023_07_scolaire_23830022704;2022_2023;07;01;scolaire;;23830022704;30;6;;;6;16;14;;;;;53
2022_2023_07_scolaire_32221022711;2022_2023;07;01;scolaire;;32221022711;24;9;;;9;7;17;;;;;29
2022_2023_07_scolaire_23830025219;2022_2023;07;01;scolaire;;23830025219;17;6;;;5;7;10;;;;;
2022_2023_07_scolaire_23220025434;2022_2023;07;01;scolaire;;23220025434;14;3;;;1;3;11;;;;;
2022_2023_07_scolaire_23910022705;2022_2023;07;01;scolaire;;23910022705;7;3;;;2;4;3;;;;;
2022_2023_07_scolaire_23220022139;2022_2023;07;01;scolaire;;23220022139;42;7;;;5;25;17;;;;;60
2022_2023_07_scolaire_23910022109;2022_2023;07;01;scolaire;;23910022109;20;7;;;8;8;12;;;;;40
2022_2023_07_scolaire_23220033616;2022_2023;07;01;scolaire;;23220033616;70;9;;;9;27;43;21;;;21;39
2022_2023_07_scolaire_23830025510;2022_2023;07;01;scolaire;;23830025510;298;48;;;51;184;114;42;;;45;62
2022_2023_07_scolaire_23830031214;2022_2023;07;01;scolaire;;23830031214;190;32;;;27;114;76;42;;;36;60
2022_2023_07_scolaire_23220025433;2022_2023;07;01;scolaire;;23220025433;15;2;;;0;8;7;;;;;
2022_2023_07_scolaire_23830034403;2022_2023;07;01;scolaire;;23830034403;81;14;;;12;42;39;36;;;31;52
2022_2023_07_scolaire_23830033403;2022_2023;07;01;scolaire;;23830033403;53;13;;;14;28;25;52;;;56;53
2022_2023_07_scolaire_32221023107;2022_2023;07;01;scolaire;;32221023107;22;10;;;6;6;16;;;;;27
2022_2023_07_scolaire_32221034304;2022_2023;07;01;scolaire;;32221034304;23;9;;;9;9;14;;;;;39
2022_2023_07_scolaire_23830023304;2022_2023;07;01;scolaire;;23830023304;55;9;;;11;27;28;32;;;39;49
2022_2023_07_scolaire_23220022142;2022_2023;07;01;scolaire;;23220022142;35;9;;;7;15;20;45;;;35;43
2022_2023_07_scolaire_23910033411;2022_2023;07;01;scolaire;;23910033411;24;7;;;8;5;19;;;;;21
2022_2023_07_scolaire_23220023222;2022_2023;07;01;scolaire;;23220023222;43;3;;;3;28;15;;;;;65
2022_2023_07_scolaire_23220034307;2022_2023;07;01;scolaire;;23220034307;35;4;;;4;16;19;;;;;46
2022_2023_07_scolaire_32221032329;2022_2023;07;01;scolaire;;32221032329;6;2;;;2;0;6;;;;;
2022_2023_07_scolaire_32221025516;2022_2023;07;01;scolaire;;32221025516;37;12;;;6;14;23;52;;;26;38
2022_2023_07_scolaire_23220034405;2022_2023;07;01;scolaire;;23220034405;30;7;;;5;21;9;;;;;70
2022_2023_07_scolaire_32221031409;2022_2023;07;01;scolaire;;32221031409;271;96;;;78;103;168;57;;;46;38
2022_2023_07_scolaire_23220033411;2022_2023;07;01;scolaire;;23220033411;37;5;;;3;21;16;;;;;57
2022_2023_07_scolaire_23830023405;2022_2023;07;01;scolaire;;23830023405;82;14;;;10;41;41;34;;;24;50
2022_2023_07_scolaire_32221031212;2022_2023;07;01;scolaire;;32221031212;86;31;;;26;33;53;58;;;49;38
2022_2023_07_scolaire_23830033003;2022_2023;07;01;scolaire;;23830033003;167;22;;;26;105;62;35;;;42;63
2022_2023_07_scolaire_23220025524;2022_2023;07;01;scolaire;;23220025524;103;9;;;10;65;38;24;;;26;63
2022_2023_07_scolaire_23220023325;2022_2023;07;01;scolaire;;23220023325;23;1;;;1;17;6;;;;;74
2022_2023_07_scolaire_23830031108;2022_2023;07;01;scolaire;;23830031108;32;6;;;6;15;17;;;;;47
2022_2023_07_scolaire_23220023441;2022_2023;07;01;scolaire;;23220023441;34;6;;;4;18;16;;;;;53
2022_2023_07_scolaire_23830034304;2022_2023;07;01;scolaire;;23830034304;45;7;;;7;25;20;35;;;35;56
2022_2023_07_scolaire_23830025007;2022_2023;07;01;scolaire;;23830025007;104;26;;;25;49;55;47;;;45;47
2022_2023_07_scolaire_23220023324;2022_2023;07;01;scolaire;;23220023324;45;4;;;5;21;24;17;;;21;47
2022_2023_07_scolaire_32221033425;2022_2023;07;01;scolaire;;32221033425;27;11;;;10;15;12;;;;;56
2022_2023_07_scolaire_32221033604;2022_2023;07;01;scolaire;;32221033604;26;13;;;15;4;22;59;;;68;15
2022_2023_07_scolaire_32221033103;2022_2023;07;01;scolaire;;32221033103;38;12;;;11;13;25;48;;;44;34
2022_2023_07_scolaire_32221033423;2022_2023;07;01;scolaire;;32221033423;17;7;;;7;4;13;;;;;
2022_2023_07_scolaire_32221031309;2022_2023;07;01;scolaire;;32221031309;11;5;;;3;2;9;;;;;
2022_2023_07_scolaire_23830023004;2022_2023;07;01;scolaire;;23830023004;20;2;;;1;12;8;;;;;60
2022_2023_07_scolaire_32221025215;2022_2023;07;01;scolaire;;32221025215;19;13;;;10;1;18;;;;;
2022_2023_07_scolaire_23830025411;2022_2023;07;01;scolaire;;23830025411;53;13;;;15;19;34;38;;;44;36
2022_2023_07_scolaire_23220025431;2022_2023;07;01;scolaire;;23220025431;11;3;;;1;1;10;;;;;
2022_2023_07_scolaire_23830033603;2022_2023;07;01;scolaire;;23830033603;62;12;;;7;33;29;41;;;24;53
2022_2023_07_scolaire_23220031122;2022_2023;07;01;scolaire;;23220031122;27;5;;;6;13;14;;;;;48
2022_2023_07_scolaire_23220025439;2022_2023;07;01;scolaire;;23220025439;14;1;;;1;6;8;;;;;
2022_2023_07_scolaire_32221023205;2022_2023;07;01;scolaire;;32221023205;29;6;;;5;12;17;;;;;41
2022_2023_07_scolaire_32221031211;2022_2023;07;01;scolaire;;32221031211;27;5;;;5;15;12;;;;;56
2022_2023_07_scolaire_23220025223;2022_2023;07;01;scolaire;;23220025223;19;7;;;4;4;15;;;;;
2022_2023_07_scolaire_32221034401;2022_2023;07;01;scolaire;;32221034401;13;5;;;5;4;9;;;;;
2022_2023_07_scolaire_23830031212;2022_2023;07;01;scolaire;;23830031212;152;28;;;26;84;68;41;;;38;55
2022_2023_07_scolaire_23830025408;2022_2023;07;01;scolaire;;23830025408;19;7;;;6;3;16;;;;;
2022_2023_07_scolaire_23220025218;2022_2023;07;01;scolaire;;23220025218;51;7;;;7;32;19;;;;;63
2022_2023_07_scolaire_32221023013;2022_2023;07;01;scolaire;;32221023013;11;7;;;7;3;8;;;;;
2022_2023_07_scolaire_23220024240;2022_2023;07;01;scolaire;;23220024240;35;3;;;2;24;11;;;;;69
2022_2023_07_scolaire_23830023003;2022_2023;07;01;scolaire;;23830023003;43;5;;;3;28;15;;;;;65
2022_2023_07_scolaire_32221020008;2022_2023;07;01;scolaire;;32221020008;51;21;;;22;16;35;60;;;63;31
