MEF,FORMATION_DIPLOME,MEF_STAT_11
2412552421,50025524,23210025524
3113130722,32031307,32221031307
2412543521,50025435,23210025435
2412242921,50022429,23210022429
2412243021,50022430,23210022430
2762120333,40321203,23831021203
2472540731,40025407,23810025407
2472540732,40025407,23820025407
2472540733,40025407,23830025407
2472550532,40025505,23820025505
2472550533,40025505,23830025505
2121330111,43013301,22132513301
2762210632,40322106,23821022106
2473220531,40032205,23810032205
2762111433,40321114,23831021114
2121330211,43013302,22132513302
2111330211,43013302,22122513302
2762210732,40322107,23821022107
2122540211,43025402,22132125402
2113101111,43031011,22122231011
2762210733,40322107,23831022107
2762210633,40322106,23831022106
2762140632,40321406,23821021406
3112530222,32025302,32221025302
2762140633,40321406,23831021406
2122550311,43025503,22132125503
1031003111,67010031,21160010031
2442340222,51023402,23520023402
2432340211,51023402,23410023402
2442500521,51025005,23510025005
2442500522,51025005,23520025005
2432500511,51025005,23410025005
2442551021,51025510,23510025510
2442551022,51025510,23520025510
2432551011,51025510,23410025510
2472540931,40025409,23810025409
2472550732,40025507,23820025507
2473120831,40031208,23810031208
2473120832,40031208,23820031208
2473220431,40032204,23810032204
2473220432,40032204,23820032204
2473220433,40032204,23830032204
2413122321,50031223,23210031223
2403122111,50031221,23110031221
1021000211,67010002,21150010002
2472550632,40025506,23820025506
2473220532,40032205,23820032205
2413122122,50031221,23220031221
2121330311,43013303,22132513303
2473230232,40032302,23820032302
2473230233,40032302,23830032302
2732110822,40321108,23721021108
2732110921,40321109,23711021109
2732110922,40321109,23721021109
2473430231,40034302,23810034302
2473430232,40034302,23820034302
2732120622,40321206,23721021206
2732120621,40321206,23711021206
2732120721,40321207,23711021207
2732110821,40321108,23711021108
2732120722,40321207,23721021207
3712130822,32321308,32222021308
3713430222,32334302,32222034302
2413122322,50031223,23220031223
4173320611,26033206,52111033206
2473110532,40031105,23820031105
3912220121,36022201,52110022201
3912220122,36022201,52120022201
2472230431,40022304,23810022304
2403430711,50034307,23110034307
2402213711,50022137,23110022137
2472230531,40022305,23810022305
2413361122,50033611,23220033611
3912230121,36022301,52110022301
3912230122,36022301,52120022301
2413361121,50033611,23210033611
2403361111,50033611,23110033611
2313101111,43031011,22124131011
7503299911,58232999,46110032999
7513199911,48231999,46210031999
3713430221,32334302,32212034302
3712130821,32321308,32212021308
2762121032,40321210,23821021210
2762130332,40321303,23821021303
2712123421,50321234,23211021234
2712100921,50321009,23211021009
2763390131,40333901,23811033901
2112000711,43020007,22122320007
2422240632,50022406,23320022406
2452300411,40023004,23610023004
3183320511,32033205,32333033205
2762120931,40321209,23811021209
2112000311,43020003,22122C20003
2402530611,50025306,23110025306
2402213811,50022138,23110022138
2412530621,50025306,23210025306
2413112021,50031120,23210031120
3112541322,32025413,32221025413
3112541321,32025413,32211025413
2462300421,40023004,23710023004
2462300422,40023004,23720023004
2472300431,40023004,23810023004
3112541421,32025414,32211025414
3112541422,32025414,32221025414
2412213821,50022138,23210022138
2402431511,50024315,23110024315
2452300511,40023005,23610023005
2462300521,40023005,23710023005
2462300522,40023005,23720023005
2762121232,40321212,23821021212
2762121233,40321212,23831021212
1031002511,67010025,21160010025
3102541511,32025415,32111025415
2762120332,40321203,23821021203
2762121133,40321211,23831021211
3112541522,32025415,32221025415
3103240911,32032409,32111032409
3112541521,32025415,32211025415
3113240922,32032409,32221032409
3113240921,32032409,32211032409
2402322011,50023220,23110023220
2403112211,50031122,23110031122
2402543611,50025436,23110025436
2542210921,45022109,25110022109
2542210922,45022109,25120022109
2543340721,45033407,25110033407
2543340722,45033407,25120033407
2402521811,50025218,23110025218
2402522011,50025220,23110025220
2021001911,47010019,22131810019
3112500722,32025007,32221025007
3102500811,32025008,32111025008
3112500821,32025008,32211025008
3112500822,32025008,32221025008
3102500911,32025009,32111025009
3112500921,32025009,32211025009
3112500922,32025009,32221025009
3102500711,32025007,32111025007
3702130811,32321308,32112021308
2403112011,50031120,23110031120
2412332522,50023325,23220023325
1122199911,63021999,21320021999
2712131422,50321314,23221021314
2402322111,50023221,23110023221
3113140921,32031409,32211031409
2472521331,40025213,23810025213
3113140922,32031409,32221031409
2422332531,50023325,23310023325
4413320531,26033205,52111033205
4413320533,26033205,52131033205
2413112022,50031120,23220031120
2413440521,50034405,23210034405
2412332521,50023325,23210023325
2402332511,50023325,23110023325
2403440511,50034405,23110034405
2402010111,50020101,23110020101
3152240211,32122402,32510022402
3162240221,32122402,32610022402
3162240222,32122402,32620022402
3152341011,32123410,32510023410
3162341021,32123410,32610023410
2762130333,40321303,23831021303
2403360311,50033603,23110033603
3113210522,32032105,32221032105
2423361631,50033616,23310033616
3112541021,32025410,32211025410
3103261111,32032611,32111032611
2712101021,50321010,23211021010
2712101022,50321010,23221021010
2712140521,50321405,23211021405
2712140522,50321405,23221021405
2712131421,50321314,23211021314
2402200511,50022005,23110022005
3112240521,32022405,32211022405
3113210521,32032105,32211032105
2413222822,50032228,23220032228
2413361621,50033616,23210033616
2413361622,50033616,23220033616
3113260921,32032609,32211032609
2423361632,50033616,23320033616
2403222811,50032228,23110032228
3113261022,32032610,32221032610
2713300321,50333003,23211033003
2713300322,50333003,23221033003
2712123622,50321236,23221021236
2712123621,50321236,23211021236
2712123521,50321235,23211021235
2712123522,50321235,23221021235
2712113021,50321130,23211021130
2422322432,50023224,23320023224
7003199911,58331999,41110031999
7003299911,58332999,41110032999
2413221721,50032217,23210032217
3112541022,32025410,32221025410
3103240811,32032408,32111032408
3113240822,32032408,32221032408
2423361633,50033616,23330033616
2402213611,50022136,23110022136
3103121211,32031212,32111031212
2402344111,50023441,23110023441
2403111711,50031117,23110031117
2402543211,50025432,23110025432
2403361611,50033616,23110033616
2402236011,50022360,23110022360
2402513711,50025137,23110025137
3113240821,32032408,32211032408
3113121222,32031212,32221031212
3103121011,32031210,32111031210
3113121221,32031212,32211031212
3112540822,32025408,32221025408
3113140721,32031407,32211031407
2462300321,40023003,23710023003
2462300322,40023003,23720023003
2452300311,40023003,23610023003
2712113022,50321130,23221021130
3011104122,37011041,31121111041
3011104222,37011042,31121111042
2123100911,43031009,22132231009
2222530111,42025301,22133125301
2222520111,42025201,22133125201
2212520411,42025204,22123125204
2222550711,42025507,22133125507
2222550811,42025508,22133125508
2213220311,42032203,22123132203
2223221211,42032212,22133132212
2212250111,42022501,22123122501
3011104322,37011043,31121111043
2542321221,45023212,25110023212
2412513221,50025132,23210025132
2402550911,50025509,23110025509
2113101011,43031010,22122231010
3112000622,32020006,32221020006
3102541011,32025410,32111025410
3103140711,32031407,32111031407
3112011421,32020114,32211020114
2542321222,45023212,25120023212
2313101011,43031010,22124131010
2453110411,40031104,23610031104
2123101211,43031012,22132231012
2123101311,43031013,22132231013
2123101411,43031014,22132231014
2123101511,43031015,22132231015
3112551521,32025515,32211025515
2302199911,42021999,22114121999
2472419932,40024199,23820024199
3102000711,32020007,32111020007
3102011411,32020114,32111020114
3102011011,32020110,32111020110
3112000722,32020007,32221020007
2402344411,50023444,23110023444
3102231311,32022313,32111022313
3112521022,32025210,32221025210
3102521011,32025210,32111025210
3112521121,32025211,32211025211
3112521122,32025211,32221025211
3102521111,32025211,32111025211
3112521221,32025212,32211025212
3112521222,32025212,32221025212
3102521211,32025212,32111025212
2402432011,50024320,23110024320
2402400511,50024005,23110024005
2413231422,50032314,23220032314
2403231411,50032314,23110032314
3112000721,32020007,32211020007
3713300221,32333002,32212033002
2473120833,40031208,23830031208
7409990111,58199901,44110099901
7419990111,48199901,44210099901
7429990111,38199901,44310099901
2542210821,45022108,25110022108
2542210822,45022108,25120022108
3112011422,32020114,32221020114
3103430111,32034301,32111034301
2762111132,40321111,23821021111
3112011021,32020110,32211020110
3112011022,32020110,32221020110
2452550711,40025507,23610025507
2462550721,40025507,23710025507
2462550722,40025507,23720025507
2452500711,40025007,23610025007
2462500721,40025007,23710025007
2462500722,40025007,23720025007
2453300211,40033002,23610033002
3113320421,32033204,32211033204
2472540533,40025405,23830025405
4413320532,26033205,52121033205
2762111133,40321111,23831021111
41000111,70010001,11100010001
2452540511,40025405,23610025405
2463110322,40031103,23720031103
2473110332,40031103,23820031103
2453110311,40031103,23610031103
2463110422,40031104,23720031104
2473110433,40031104,23830031104
2463340222,40033402,23720033402
2472550531,40025505,23810025505
2473340232,40033402,23820033402
2542321321,45023213,25110023213
2473340233,40033402,23830033402
2543310522,45033105,25120033105
2543360522,45033605,25120033605
2412400422,50024004,23220024004
2422400432,50024004,23320024004
2422400433,50024004,23330024004
2402400411,50024004,23110024004
2412423322,50024233,23220024233
2422423332,50024233,23320024233
2422423333,50024233,23330024233
2402423411,50024234,23110024234
2412423422,50024234,23220024234
2422423433,50024234,23330024234
2402423511,50024235,23110024235
1159999911,63199999,21350099999
2472529931,40025299,23810025299
2422240633,50022406,23330022406
2532520711,01025207,23910025207
3713000122,32330001,32222030001
2412330221,50023302,23210023302
2542331622,45023316,25120023316
2763300131,40333001,23811033001
2762121033,40321210,23831021210
2402424111,50024241,23110024241
3102541611,32025416,32111025416
2402400611,50024006,23110024006
2402236111,50022361,23110022361
2542330822,45023308,25120023308
2412423522,50024235,23220024235
2422423532,50024235,23320024235
2422423533,50024235,23330024235
2402236211,50022362,23110022362
2403112111,50031121,23110031121
2402431811,50024318,23110024318
2412235622,50022356,23220022356
2422235632,50022356,23320022356
3112501021,32025010,32211025010
2402235611,50022356,23110022356
2472209931,40022099,23810022099
2472209932,40022099,23820022099
2472219931,40022199,23810022199
2472219932,40022199,23820022199
2472229931,40022299,23810022299
2472229932,40022299,23820022299
2472239931,40022399,23810022399
2472239932,40022399,23820022399
2472249931,40022499,23810022499
2472249932,40022499,23820022499
2472259931,40022599,23810022599
2472259932,40022599,23820022599
2472269931,40022699,23810022699
2472269932,40022699,23820022699
2472279931,40022799,23810022799
2472279932,40022799,23820022799
2472309931,40023099,23810023099
2472309932,40023099,23820023099
2472319931,40023199,23810023199
2472329931,40023299,23810023299
2472329932,40023299,23820023299
2472339931,40023399,23810023399
2472339932,40023399,23820023399
2542331721,45023317,25110023317
3112500721,32025007,32211025007
2542331722,45023317,25120023317
2542330121,45023301,25110023301
2542321621,45023216,25110023216
2542321622,45023216,25120023216
3203342111,32033421,32420033421
3203340511,32033405,32420033405
2473310231,40033102,23810033102
5521199999,17011999,33100011999
2472349931,40023499,23810023499
5522399999,17023999,33100023999
5522299999,17022999,33100022999
5522199999,17021999,33100021999
5521099999,17010999,33100010999
2472409931,40024099,23810024099
3162510121,32125101,32610025101
2472409932,40024099,23820024099
2472419931,40024199,23810024199
2472429932,40024299,23820024299
2472439931,40024399,23810024399
2472439932,40024399,23820024399
2472509931,40025099,23810025099
2472509932,40025099,23820025099
2472519932,40025199,23820025199
2472529932,40025299,23820025299
2472539931,40025399,23810025399
2472549931,40025499,23810025499
2472549932,40025499,23820025499
2472559931,40025599,23810025599
2472559932,40025599,23820025599
2473009931,40030099,23810030099
2222210211,42022102,22133122102
2212410111,42024101,22123124101
2212340211,42023402,22123123402
2222420611,42024206,22133124206
2212340511,42023405,22123123405
2223110211,42031102,22133131102
2212300411,42023004,22123123004
2222340711,42023407,22133123407
2512231221,40122312,23C10022312
2322330111,42023301,22124223301
3112521321,32025213,32211025213
2312540211,43025402,22124125402
2322540211,42025402,22124225402
2312510511,43025105,22124125105
2322240211,42022402,22124222402
2323220211,42032202,22124232202
2323221211,42032212,22124232212
2472130233,40021302,23830021302
5521299999,17012999,33100012999
2322230711,42022307,22124222307
2472130231,40021302,23810021302
1001002211,67010022,21110010022
1011002211,67010022,21120010022
